case_id,agent_type,persona_type,difficulty,v_i,judge_s_resolution,judge_s_completeness,judge_s_tone,s_answer_quality,s_grounding,grounding_order_id,grounding_status,grounding_amount,grounding_policy_claim,grounding_policy_condition,s_outcome,tool_f1,tool_arg_correctness,tool_result_usage,s_tool,used_tools,expected_tools,traj_flow_order,traj_no_loops,traj_no_redundancy,traj_identity_verified,s_trajectory,total_tokens,execution_seconds,s_efficiency,i_fatal,fatal_reasons,s_raw,s_agent,proxy_cost,net_value
OOS_013,ReAct,VIP,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,26687,33.36,100.0,0,,74.5,74.5,25.79,0.4871
OOS_014,ReAct,VIP,easy,1,2,1,4,27.5,50.0,True,False,,,,36.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16312,26.0,100.0,0,,57.4,57.4,23.54,0.3386
OOS_015,ReAct,VIP,easy,1,1,1,4,15.0,50.0,True,False,,,,29.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16307,25.83,100.0,0,,53.7,53.7,23.54,0.3016
OOS_016,ReAct,VIP,hard,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16309,24.09,100.0,0,,71.2,71.2,23.54,0.4766
OOS_017,ReAct,VIP,hard,1,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,18405,27.71,100.0,0,,92.5,92.5,24.0,0.685
OOS_018,ReAct,VIP,hard,1,1,1,4,15.0,50.0,True,False,,,,29.0,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16276,24.22,100.0,0,,57.0,57.0,23.53,0.3347
OOS_019,ReAct,VIP,hard,1,4,2,5,65.0,100.0,True,True,,,,79.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16298,24.18,100.0,0,,78.7,78.7,23.54,0.5516
OOS_020,ReAct,VIP,medium,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16294,20.96,100.0,0,,74.9,74.9,23.54,0.5136
OOS_021,ReAct,VIP,medium,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16280,25.28,100.0,0,,68.2,68.2,23.53,0.4467
OOS_022,ReAct,VIP,medium,1,3,2,3,42.5,100.0,True,True,,,,65.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16312,25.65,100.0,0,,71.9,71.9,23.54,0.4836
OOS_023,ReAct,VIP,medium,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16257,25.18,100.0,0,,71.2,71.2,23.53,0.4767
OOS_024,ReAct,VIP,easy,1,4,2,5,65.0,100.0,True,True,,,,79.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16276,24.78,100.0,0,,78.7,78.7,23.53,0.5517
OOS_025,ReAct,VIP,easy,1,5,3,5,85.0,100.0,True,True,,,,91.0,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16271,24.99,100.0,0,,84.7,84.7,23.53,0.6117
OOS_026,ReAct,VIP,easy,1,4,3,5,72.5,100.0,True,True,,,,83.5,0.667,0.0,1.0,58.3,query_order,query_order|track_shipping,True,True,True,False,75.0,16204,24.47,100.0,0,,80.9,80.9,23.52,0.5738
OOS_027,ReAct,VIP,easy,1,2,1,5,32.5,50.0,True,False,,,,39.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16310,26.1,100.0,0,,62.2,62.2,23.54,0.3866
OOS_028,ReAct,VIP,hard,1,1,1,4,15.0,50.0,True,False,,,,29.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16353,25.96,100.0,0,,53.7,53.7,23.55,0.3015
OOS_029,ReAct,VIP,hard,1,2,1,3,22.5,50.0,True,False,,,,33.5,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16400,26.16,100.0,0,,55.9,55.9,23.56,0.3234
OOS_030,ReAct,VIP,hard,1,2,1,5,32.5,50.0,True,False,,,,39.5,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16289,23.98,100.0,0,,58.9,58.9,23.54,0.3536
OOS_031,ReAct,VIP,medium,1,3,2,4,47.5,100.0,True,,,,,68.5,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16281,25.36,100.0,0,,73.4,73.4,23.53,0.4987
OOS_032,ReAct,VIP,medium,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16291,24.88,100.0,0,,71.2,71.2,23.54,0.4766
OOS_033,ReAct,VIP,medium,1,1,1,4,15.0,50.0,True,False,,,,29.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16307,25.81,100.0,0,,53.7,53.7,23.54,0.3016
OOS_034,ReAct,VIP,easy,1,2,2,5,40.0,50.0,True,False,,,,44.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16235,25.03,100.0,0,,61.2,61.2,23.52,0.3768
OOS_035,ReAct,VIP,easy,1,2,2,5,40.0,50.0,True,False,,,,44.0,0.667,0.0,1.0,58.3,query_order,apply_refund|query_order,True,True,True,False,75.0,16235,25.21,100.0,0,,61.2,61.2,23.52,0.3768
OOS_036,ReAct,VIP,hard,1,2,1,4,27.5,100.0,True,True,,,,56.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16276,24.41,100.0,0,,60.8,60.8,23.53,0.3727
OOS_037,ReAct,VIP,hard,1,2,1,4,27.5,100.0,True,True,,,,56.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16301,24.53,100.0,0,,60.8,60.8,23.54,0.3726
OOS_038,ReAct,VIP,medium,1,1,1,3,10.0,100.0,True,True,,,,46.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16316,26.03,100.0,0,,55.5,55.5,23.54,0.3196
OOS_039,ReAct,VIP,medium,1,2,1,3,22.5,100.0,True,True,,,,53.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16299,24.23,100.0,0,,59.2,59.2,23.54,0.3566
OOS_040,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16267,25.14,100.0,0,,82.5,82.5,23.53,0.5897
OOS_041,ReAct,VIP,easy,1,1,1,4,15.0,100.0,True,True,,,,49.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16248,25.22,100.0,0,,57.0,57.0,23.53,0.3347
OOS_042,ReAct,VIP,hard,1,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16232,23.92,100.0,0,,89.2,89.2,23.52,0.6568
OOS_043,ReAct,VIP,hard,1,2,1,5,32.5,50.0,True,False,,,,39.5,1.0,0.0,1.0,75.0,query_order,query_order,True,True,True,False,75.0,16254,24.35,100.0,0,,62.2,62.2,23.53,0.3867
OOS_044,ReAct,VIP,medium,1,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16299,25.72,100.0,0,,89.2,89.2,23.54,0.6566
OOS_045,ReAct,VIP,medium,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16287,25.37,100.0,0,,69.7,69.7,23.54,0.4616
OOS_046,ReAct,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,0.667,0.0,1.0,58.3,query_order,cancel_order|query_order,True,True,True,False,75.0,16306,25.92,100.0,0,,89.2,89.2,23.54,0.6566
OOS_047,ReAct,VIP,hard,1,1,1,5,20.0,50.0,True,False,,,,32.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16287,24.02,100.0,0,,48.5,48.5,23.54,0.2496
OOS_048,ReAct,VIP,hard,1,2,1,3,22.5,100.0,,,,,,53.5,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16351,25.72,100.0,0,,59.2,59.2,23.55,0.3565
OOS_049,ReAct,VIP,medium,1,1,1,2,5.0,100.0,,,,,,43.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16389,27.1,100.0,0,,54.0,54.0,23.56,0.3044
OOS_050,ReAct,VIP,easy,1,1,1,3,10.0,100.0,,,,,,46.0,0.0,0.0,1.0,25.0,query_order,get_policy,True,True,True,False,75.0,16295,26.2,100.0,0,,55.5,55.5,23.54,0.3196
OOS_001,Reflection,VIP,hard,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19193,108.28,48.6,0,,68.4,68.4,14.17,0.5423
OOS_002,Reflection,VIP,hard,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19153,106.31,49.5,0,,68.6,68.6,14.16,0.5444
OOS_003,Reflection,VIP,hard,1,1,1,5,20.0,100.0,True,,,,,52.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19244,108.84,48.3,0,,62.3,62.3,14.18,0.4812
OOS_004,Reflection,VIP,hard,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19173,106.26,49.5,0,,68.6,68.6,14.16,0.5444
OOS_005,Reflection,VIP,hard,1,2,1,5,32.5,100.0,True,,,,,59.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19240,108.66,48.4,0,,66.1,66.1,14.18,0.5192
OOS_006,Reflection,VIP,medium,1,2,1,4,27.5,100.0,True,,,,,56.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19179,110.09,56.6,0,,66.2,66.2,14.16,0.5204
OOS_007,Reflection,VIP,medium,1,2,1,4,27.5,100.0,True,,,,,56.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19231,110.5,56.4,0,,66.2,66.2,14.17,0.5203
OOS_008,Reflection,VIP,medium,1,2,2,5,40.0,100.0,True,,,,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19216,110.29,56.5,0,,73.3,73.3,14.17,0.5913
OOS_009,Reflection,VIP,medium,1,2,1,4,27.5,100.0,True,,,,,56.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19172,110.09,56.6,0,,66.2,66.2,14.16,0.5204
OOS_010,Reflection,VIP,medium,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19204,109.94,56.7,0,,70.0,70.0,14.17,0.5583
OOS_011,Reflection,VIP,easy,1,1,1,5,20.0,100.0,True,,,,,52.0,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,19103,108.64,51.0,0,,62.9,62.9,14.15,0.4875
OOS_012,Reflection,VIP,easy,1,2,1,5,32.5,100.0,True,,,,,59.5,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19169,110.04,50.4,0,,69.8,69.8,14.16,0.5564
OOS_013,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,31486,133.59,41.5,0,,70.3,70.3,16.83,0.5347
OOS_014,Reflection,VIP,easy,1,2,1,5,32.5,100.0,True,,,,,59.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19174,110.04,50.4,0,,66.5,66.5,14.16,0.5234
OOS_015,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19156,109.56,50.6,0,,68.8,68.8,14.16,0.5464
OOS_016,Reflection,VIP,hard,1,1,1,3,10.0,100.0,True,,,,,46.0,0.5,1.0,1.0,75.0,apply_refund|query_order,query_order|track_shipping,True,True,True,True,100.0,19234,109.85,47.9,0,,57.6,57.6,14.18,0.4342
OOS_017,Reflection,VIP,hard,1,5,5,5,100.0,100.0,True,True,,,,100.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19241,110.02,47.8,0,,89.6,89.6,14.18,0.7542
OOS_018,Reflection,VIP,hard,1,2,2,3,30.0,100.0,True,,,,,58.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19171,109.13,48.2,0,,68.6,68.6,14.16,0.5444
OOS_019,Reflection,VIP,hard,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19247,110.54,47.6,0,,71.9,71.9,14.18,0.5772
OOS_020,Reflection,VIP,medium,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19183,81.61,76.4,0,,70.9,70.9,14.16,0.5674
OOS_021,Reflection,VIP,medium,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19188,110.08,56.6,0,,68.5,68.5,14.17,0.5433
OOS_022,Reflection,VIP,medium,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19204,110.26,56.5,0,,70.0,70.0,14.17,0.5583
OOS_023,Reflection,VIP,medium,1,2,2,3,30.0,100.0,True,True,,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19154,109.76,56.8,0,,67.0,67.0,14.16,0.5284
OOS_024,Reflection,VIP,easy,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19148,108.89,50.9,0,,72.6,72.6,14.16,0.5844
OOS_025,Reflection,VIP,easy,1,3,2,5,52.5,100.0,True,True,,,,71.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19160,108.63,51.0,0,,72.6,72.6,14.16,0.5844
OOS_026,Reflection,VIP,easy,1,4,2,5,65.0,100.0,True,True,,,,79.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,19085,106.78,51.9,0,,76.5,76.5,14.14,0.6236
OOS_027,Reflection,VIP,easy,1,1,1,5,20.0,100.0,True,,,,,52.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19180,106.89,51.9,0,,66.4,66.4,14.16,0.5224
OOS_028,Reflection,VIP,hard,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19253,108.79,48.3,0,,68.3,68.3,14.18,0.5412
OOS_029,Reflection,VIP,hard,1,2,1,4,27.5,100.0,True,,,,,56.5,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19296,109.63,48.0,0,,64.5,64.5,14.19,0.5031
OOS_030,Reflection,VIP,hard,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19178,107.16,49.1,0,,68.5,68.5,14.16,0.5434
OOS_031,Reflection,VIP,medium,1,3,2,4,47.5,100.0,True,,,,,68.5,1.0,1.0,1.0,100.0,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,19170,109.06,57.2,0,,75.7,75.7,14.16,0.6154
OOS_032,Reflection,VIP,medium,1,2,2,5,40.0,100.0,True,,,,,64.0,1.0,1.0,1.0,100.0,apply_refund|query_order,apply_refund|query_order,True,True,True,True,100.0,19180,108.61,57.4,0,,73.5,73.5,14.16,0.5934
OOS_033,Reflection,VIP,medium,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19196,109.48,56.9,0,,68.5,68.5,14.17,0.5433
OOS_034,Reflection,VIP,easy,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19121,108.59,51.1,0,,67.4,67.4,14.15,0.5325
OOS_035,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,19129,109.03,50.8,0,,68.8,68.8,14.15,0.5465
OOS_036,Reflection,VIP,hard,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19201,109.16,48.2,0,,60.1,60.1,14.17,0.4593
OOS_037,Reflection,VIP,hard,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19190,108.2,48.6,0,,61.7,61.7,14.17,0.4753
OOS_038,Reflection,VIP,medium,1,2,2,4,35.0,100.0,True,True,,,,61.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19205,108.8,57.3,0,,62.0,62.0,14.17,0.4783
OOS_039,Reflection,VIP,medium,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19188,106.95,58.3,0,,63.7,63.7,14.17,0.4953
OOS_040,Reflection,VIP,easy,1,2,2,4,35.0,100.0,True,,,,,61.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19156,108.89,50.9,0,,60.7,60.7,14.16,0.4654
OOS_041,Reflection,VIP,easy,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19137,107.88,51.4,0,,62.3,62.3,14.15,0.4815
OOS_042,Reflection,VIP,hard,1,2,2,5,40.0,100.0,True,True,,,,64.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,19121,106.82,49.2,0,,68.5,68.5,14.15,0.5435
OOS_043,Reflection,VIP,hard,1,2,2,5,40.0,100.0,True,,,,,64.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,19143,107.38,49.0,0,,71.8,71.8,14.16,0.5764
OOS_044,Reflection,VIP,medium,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19188,108.47,57.5,0,,91.5,91.5,14.17,0.7733
OOS_045,Reflection,VIP,medium,1,1,1,2,5.0,100.0,True,,,,,43.0,0.667,1.0,1.0,83.3,query_order,cancel_order|query_order,True,True,True,True,100.0,19176,108.37,57.5,0,,59.7,59.7,14.16,0.4554
OOS_046,Reflection,VIP,easy,1,5,5,5,100.0,100.0,True,,,,,100.0,1.0,1.0,1.0,100.0,cancel_order|query_order,cancel_order|query_order,True,True,True,True,100.0,19193,108.77,51.0,0,,90.2,90.2,14.17,0.7603
OOS_047,Reflection,VIP,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19176,107.01,49.1,0,,60.3,60.3,14.16,0.4614
OOS_048,Reflection,VIP,hard,1,1,1,4,15.0,100.0,,,,,,49.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19240,108.55,48.4,0,,54.2,54.2,14.18,0.4002
OOS_049,Reflection,VIP,medium,1,2,1,3,22.5,100.0,,,,,,53.5,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19241,108.5,57.4,0,,58.2,58.2,14.18,0.4402
OOS_050,Reflection,VIP,easy,1,1,1,4,15.0,100.0,,,,,,49.0,0.0,1.0,1.0,50.0,query_order,get_policy,True,True,True,True,100.0,19174,108.31,51.2,0,,54.7,54.7,14.16,0.4054
OOS_001,Single-slot,VIP,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,13319,25.1,100.0,0,,77.2,77.2,17.89,0.5931
OOS_002,Single-slot,VIP,hard,1,1,1,4,15.0,100.0,True,,,,,49.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,30141,53.88,97.6,0,,70.7,70.7,26.54,0.4416
OOS_003,Single-slot,VIP,hard,1,1,1,4,15.0,100.0,True,,,,,49.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,15623,28.06,100.0,0,,71.2,71.2,18.39,0.5281
OOS_004,Single-slot,VIP,hard,1,1,1,4,15.0,100.0,True,,True,,,49.0,0.5,1.0,1.0,75.0,cancel_order|query_order,query_order|track_shipping,True,True,True,True,100.0,19745,35.09,100.0,0,,69.5,69.5,19.29,0.5021
OOS_005,Single-slot,VIP,hard,1,2,2,4,35.0,100.0,True,,,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,33108,62.27,84.5,0,,74.1,74.1,32.19,0.4191
OOS_006,Single-slot,VIP,medium,1,1,1,3,10.0,100.0,True,,,,,46.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,41522,76.41,81.6,0,,66.0,66.0,44.01,0.2199
OOS_007,Single-slot,VIP,medium,1,1,1,3,10.0,100.0,,,,,,46.0,0.5,1.0,1.0,75.0,cancel_order|query_order,query_order|track_shipping,True,True,True,True,100.0,43762,80.45,77.5,0,,63.5,63.5,39.5,0.24
OOS_008,Single-slot,VIP,medium,1,1,1,3,10.0,50.0,True,,False,,,26.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,20163,38.25,100.0,0,,63.0,63.0,19.38,0.4362
OOS_009,Single-slot,VIP,medium,1,2,2,2,25.0,50.0,True,False,,,,35.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,42083,79.24,78.7,0,,59.9,59.9,39.13,0.2077
OOS_010,Single-slot,VIP,medium,1,5,5,5,100.0,100.0,True,,,,,100.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,20318,38.79,100.0,0,,96.7,96.7,19.41,0.7729
OOS_011,Single-slot,VIP,easy,1,2,2,3,30.0,66.7,True,False,True,,,44.7,0.667,1.0,1.0,83.3,query_order,get_policy|query_order,True,True,True,True,100.0,40359,72.22,76.8,0,,64.4,64.4,38.76,0.2564
OOS_012,Single-slot,VIP,easy,1,1,2,4,22.5,100.0,,,,,,53.5,0.667,1.0,1.0,83.3,cancel_order|query_order,query_order,True,True,True,True,100.0,20030,37.97,100.0,0,,73.4,73.4,19.35,0.5405
OOS_013,Single-slot,VIP,easy,1,1,2,4,22.5,66.7,True,False,True,,,40.2,0.667,1.0,1.0,83.3,cancel_order|query_order,query_order,True,True,True,True,100.0,19763,32.97,100.0,0,,66.8,66.8,19.29,0.4751
OOS_014,Single-slot,VIP,easy,1,1,1,4,15.0,100.0,True,,,,,49.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,41547,77.25,71.8,0,,65.5,65.5,39.02,0.2648
OOS_015,Single-slot,VIP,easy,1,2,2,5,40.0,100.0,True,,,,,64.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,41804,79.44,69.8,0,,72.6,72.6,39.07,0.3353
OOS_016,Single-slot,VIP,hard,1,1,1,3,10.0,100.0,True,True,True,,,46.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,30973,57.04,92.2,0,,68.1,68.1,26.72,0.4138
OOS_017,Single-slot,VIP,hard,1,1,1,3,10.0,100.0,True,True,,,,46.0,1.0,1.0,1.0,100.0,query_order,query_order,True,True,True,True,100.0,34619,65.94,79.8,0,,69.0,69.0,42.51,0.2649
OOS_018,Single-slot,VIP,hard,1,1,1,4,15.0,100.0,True,,True,,,49.0,0.667,1.0,1.0,83.3,cancel_order|query_order,query_order,True,True,True,True,100.0,19677,35.4,100.0,0,,71.2,71.2,19.27,0.5193
OOS_019,Single-slot,VIP,hard,1,1,1,3,10.0,100.0,True,True,,,,46.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,41035,74.87,70.2,0,,63.7,63.7,43.91,0.1979
OOS_020,Single-slot,VIP,medium,1,1,2,4,22.5,100.0,True,True,True,,,53.5,0.5,1.0,1.0,75.0,cancel_order|query_order,query_order|track_shipping,True,True,True,True,100.0,41277,67.72,92.0,0,,70.2,70.2,38.96,0.3124
OOS_021,Single-slot,VIP,medium,1,5,5,5,100.0,100.0,True,True,,,,100.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,41223,78.34,79.6,0,,92.6,92.6,38.95,0.5365
OOS_022,Single-slot,VIP,medium,1,5,4,5,92.5,100.0,True,True,,,,95.5,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,43376,79.57,78.3,0,,90.1,90.1,39.42,0.5068
OOS_023,Single-slot,VIP,medium,1,2,2,3,30.0,100.0,True,True,True,,,58.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,41551,78.37,79.5,0,,71.6,71.6,39.02,0.3258
OOS_024,Single-slot,VIP,easy,1,2,2,4,35.0,100.0,True,True,True,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,43419,80.09,69.2,0,,71.0,71.0,39.42,0.3158
OOS_025,Single-slot,VIP,easy,1,2,2,4,35.0,100.0,True,True,True,,,61.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,40842,76.09,72.9,0,,71.7,71.7,38.87,0.3283
OOS_026,Single-slot,VIP,easy,1,1,1,4,15.0,100.0,True,True,True,,,49.0,0.667,1.0,1.0,83.3,query_order,query_order|track_shipping,True,True,True,True,100.0,35075,60.21,92.1,0,,69.6,69.6,32.61,0.3699
OOS_027,Single-slot,VIP,easy,1,1,1,2,5.0,100.0,True,,True,,,43.0,0.667,1.0,1.0,83.3,cancel_order|query_order,query_order,True,True,True,True,100.0,27924,54.07,100.0,0,,68.2,68.2,31.06,0.3714
OOS_028,Single-slot,VIP,hard,1,2,4,5,55.0,100.0,True,,True,,,73.0,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,20468,40.68,100.0,0,,83.2,83.2,19.44,0.6376
OOS_029,Single-slot,VIP,hard,1,3,2,3,42.5,66.7,True,False,True,,,52.2,0.667,1.0,1.0,83.3,query_order,apply_refund|query_order,True,True,True,True,100.0,20691,41.18,100.0,0,,72.8,72.8,19.49,0.5331
